name,team,age,year
Liam Bushey,WIU,22.0,2025
Reggie Bussey,OSU,20.0,2025
Jake Butler,GMU,20.0,2025
Justin Butler,LEH,,2025
Blake Buzzeo,M-OH,,2025
Kameron Byrd,SOU,,2025
Isaac Cadena,TCU,20.0,2025
Nathan Cadena,LBSU,22.0,2025
Cole Cahill,TOL,20.0,2025
Daedrick Cail,ARST,,2025
Andrew Cain,ARIZ,20.0,2025
Coleman Calabrese,JMU,,2025
Daniel Calabrese,UIW,23.0,2025
Alex Calarco,MD,22.0,2025
Braden Calise,UCF,22.0,2025
Chase Call,UCI,23.0,2025
Phoenix Call,UCLA,20.0,2025
Ryan Callahan,WICH,,2025
Bryce Calloway,UNO,,2025
Gabe Camacho,UCSD,,2025
Cason Campbell,ARST,,2025
Cade Campbell,CAL,21.0,2025
Cole Campbell,NJIT,,2025
Tyler Campbell,LEM,,2025
Jason Campo,NCAT,,2025
Cam Cannarella,CLEM,21.0,2025
Jack Cannizzaro,JMU,,2025
Bryce Cannon,SEMO,23.0,2025
Jack Cannon,LEM,,2025
Cider Canon,DAV,20.0,2025
Sam Canton,NDSU,,2025
Luke Cantwell,PITT,22.0,2025
Connor Capece,CREI,20.0,2025
Nick Capozzi,GWEB,23.0,2025
Owen Carapellotti,GTWN,22.0,2025
Trent Caraway,ORST,21.0,2025
Dylan Carey,NEB,21.0,2025
Owen Carlson,COR,,2025
Easton Carmichael,OU,21.0,2025
Lucas Carmichael,W&M,23.0,2025
Frankie Carney,UCI,21.0,2025
Jesiah carpenter,UMBC,20.0,2025
Kaden Carpenter,UTAH,22.0,2025
Cade Carr,SAM,20.0,2025
Akili Carris,UNM,,2025
Jordan Carrion,SC,,2025
Lorenzo Carrier,PITT,22.0,2025
Christopher Carson,STBK,20.0,2025
Bristol Carter,AUB,21.0,2025
Cole Caruso,MICH,,2025
Zackarie Casebonne,DART,,2025
Jake Casey,KENT,22.0,2025
Donovan Cash,KENN,23.0,2025
Benny Casillas,MICH,,2025
Trae Cassidy,OHIO,20.0,2025
James Castagnola,UCI,20.0,2025
Diego Castellanos,SMC,,2025
Kavi Caster,GTWN,24.0,2025
Logan Castellano,MRMK,,2025
Tony Castonguay,UNCO,,2025
Tyler Castro,EIU,,2025
Casey Caufield,MONM,,2025
Garen Caulfield,ARIZ,24.0,2025
Jackson Cauthron,OHIO,,2025
Blake Cavill,TROY,23.0,2025
CJ Cepicky,NIU,23.0,2025
Bryce Cermenelli,CARK,,2025
Tyler Cerny,IU,21.0,2025
Zach Chamizo,SJSU,22.0,2025
Alex Champagne,LBSU,,2025
Bryce Chance,MSST,,2025
Brandon Chang,BRWN,20.0,2025
Manoah Chapman,UCR,,2025
Reese Chapman,TENN,21.0,2025
Connor Charpiot,LBSU,23.0,2025
Connor Chavez,PENN,,2025
Cameron Chee-Aloy,ILL,20.0,2025
Jeremy Cheeseman,FDU,20.0,2025
Jackson Chirello,KENN,21.0,2025
Albert Choi,PUR,24.0,2025
Roch Cholowsky,UCLA,20.0,2025
Eric Chorba,MERC,,2025
Brady Christensen,SHSU,,2025
Ryan Christiansen,SAC,21.0,2025
Nate Chronis,WIN,22.0,2025
Braxton Church,APP,22.0,2025
Vince Cimini,BC,24.0,2025
Mason Cisco,CAN,,2025
Andrew Ciufo,CLEM,,2025
Ben Clark,OAK,,2025
Wallace Clark,DUKE,23.0,2025
Ben Cleary,SCU,,2025
Evan Cloyd,CSUB,,2025
Colton Coates,LT,20.0,2025
Aidan Cohall,STO,21.0,2025
Trevor Cohen,RUTG,21.0,2025
Cooper Cohn,NIU,,2025
Gio Colasante,HARV,21.0,2025
Chris Cole,KENN,22.0,2025
Matt Colella,LAF,,2025
Parker Coley,SELA,22.0,2025
Drew Collins,JVST,,2025
Gavin Collins,PENN,,2025
Jack Collins,CP,22.0,2025
Kain Collins,CHSO,22.0,2025
Sky Collins,FRES,,2025
Jaden Collura,NICH,,2025
Cooper Combs,ORU,23.0,2025
Brandon Compton,ASU,21.0,2025
Trevor Conley,APSU,,2025
Daniel Contreras,ILST,22.0,2025
Nu'u Contrades,ASU,21.0,2025
Jake Cook,USM,21.0,2025
Lukas Cook,PUR,,2025
Will Cook,WRST,22.0,2025
Henry Cooke,VT,21.0,2025
Ryan Cooney,ORE,,2025
George Cooper,HARV,,2025
David Coppedge,LIP,23.0,2025
Antonio Cordeiro,SBU,20.0,2025
Juan Correa,APP,22.0,2025
Jack Cotrone,DAV,,2025
Tyler Cotten,SPU,23.0,2025
Brady Counsell,KU,22.0,2025
Max Coupe,GONZ,22.0,2025
Abbrie Covarrubias,USC,21.0,2025
Ty Cowan,UIW,,2025
Shane Cox,MEM,23.0,2025
Tyler Cox,HOU,24.0,2025
Tyler Cox,HOF,22.0,2025
Brooks Craigue,MRMK,,2025
Joey Craig,NMSU,21.0,2025
Cole Cramer,TCU,22.0,2025
Javier Crespo,FIU,22.0,2025
Will Cresswell,WSU,21.0,2025
Kerrington Cross,CIN,23.0,2025
Michael Crossland,UCSD,,2025
Lane Crowden,SIUE,,2025
Juan Cruz,ALST,20.0,2025
Trey Cruz,AMCC,23.0,2025
Mitchell Cummins,LIN,22.0,2025
Dean Curley,TENN,21.0,2025
Tristan Curless,ETSU,,2025
Preston Curtis,CARK,22.0,2025
Garrett Cutting,YSU,22.0,2025
Daniel Cuvet,MIA,20.0,2025
Blake Cyr,FLA,21.0,2025
Ty Dalley,MER,21.0,2025
Pat DAmico,BRY,22.0,2025
Dante Damore,SHU,22.0,2025
Brady Daniels,DSU,,2025
Pete Daniel,BEL,,2025
Phillips Daniels,CIT,,2025
Ryan Daniels,CONN,21.0,2025
Seth Dardar,KSU,23.0,2025
Michael Dattalo,DBU,21.0,2025
Zach Daudet,CP,22.0,2025
Ian Daugherty,OKST,22.0,2025
Charles Davalan,ARK,21.0,2025
Jakobi Davis,COR,22.0,2025
Martell Davis,ORU,,2025
Ryan Davis,UMES,,2025
Austin Dearing,FIU,23.0,2025
Sam DeCarlo,WASH,21.0,2025
Tyler DeClusin,SPU,,2025
Justin DeCriscio,NCSU,22.0,2025
Juan De la Cruz,STET,,2025
Blake DeLamielleure,JAX,23.0,2025
Joe DElia,SIE,,2025
Alec DeMartino,UNCW,22.0,2025
Nick DeMarco,ND,22.0,2025
AJ DeMastrie,DART,,2025
Evan Dempsey,FGCU,19.0,2025
Kevin Denty,VAL,,2025
Anthony DePino,URI,22.0,2025
Teddy Deters,CREI,22.0,2025
Logen Devenport,NKU,,2025
Amman Dewberry,PRES,21.0,2025
Michael Diaz,GCU,,2025
Korbyn Dickerson,IU,21.0,2025
Daniel Dickinson,LSU,21.0,2025
Tim Dickinson,JOES,21.0,2025
Harrison Didawick,UVA,22.0,2025
Matthew Dieguez,FOR,20.0,2025
Garrett Dill,CIT,22.0,2025
DJ Dillehay,BRWN,21.0,2025
Jacob Dilley,UNCG,20.0,2025
Michael DiMartini,DAY,20.0,2025
Anthony Divittorio,COPP,,2025
Mason Dobie,DAY,23.0,2025
Nick Dolan,OHIO,,2025
Jordan Donahue,HAW,24.0,2025
Scott Donahue,UML,,2025
Ahmar Donatto,PV,,2025
Brody Donay,FLA,21.0,2025
Gavin Donohue,SHU,21.0,2025
Jesse Donohoe,GAST,22.0,2025
Ronan Donohue,SHU,21.0,2025
Ryan Dooley,JMU,23.0,2025
Ty Dooley,CCU,22.0,2025
Kaiden Dossa,YALE,20.0,2025
Ty Doucette,RUTG,21.0,2025
Kameron Douglas,ALST,20.0,2025
Brayden Dowd,USC,20.0,2025
Easton Dowell,MCN,21.0,2025
Jack Doyle,NE,22.0,2025
Jacob Doyle,NEV,,2025
Michael Doyle,NJIT,22.0,2025
Tyson Drake,TAR,,2025
Ryan Drumm,BUT,,2025
Antonio Ducatelli,CCSU,,2025
Aidan Duda,JOES,,2025
Jake Duer,FAU,22.0,2025
Alex Duffey,ELON,22.0,2025
Cashel Duggar,UCLA,19.0,2025
Caden Dulin,PITT,21.0,2025
Nick Dumesnil,CBU,21.0,2025
Kylan Duncan,AAMU,,2025
Tyler Dunn,BUCK,22.0,2025
Kade Dupont,ULM,,2025
Brandyn Durand,BRY,21.0,2025
Beau Durbin,BRAD,,2025
Kam Durnin,WICH,20.0,2025
Brian Duroff,SMC,22.0,2025
Konni Durschlag,HPU,,2025
Kenny Dutka,HCU,23.0,2025
Miggy Echazarreta,HPU,,2025
Mason Eckelman,OSU,20.0,2025
Kyle Eddington,UMBC,,2025
Will Edmunson,ORU,,2025
Kameron Edwards,LIN,22.0,2025
Kyle Edwards,ODU,22.0,2025
Parker Edwards,HCU,,2025
CJ Egrie,HC,21.0,2025
Joseph Eichelberger,JKST,,2025
Tommy Eisenstat,GONZ,22.0,2025
Michael Elko,RICH,21.0,2025
Travis Elliott,CIT,,2025
Lee Ellis,OSU,20.0,2025
Luke Elmore,AFA,20.0,2025
Thomas Emerich,INST,,2025
Patrick Engskov,ARST,21.0,2025
Hunter Ensley,TENN,23.0,2025
Andrew Eppinger,NJIT,23.0,2025
Tyler Epstein,MOST,24.0,2025
Irvin Escobar,BCU,23.0,2025
Xavier Esquer,UCSB,21.0,2025
Owen Estabrook,COLU,,2025
Brayden Evans,LAM,,2025
Karson Evans,UNO,21.0,2025
Deric Fabian,AUB,22.0,2025
Ryan Facinelli,BUCK,21.0,2025
Ryne Farber,TXST,20.0,2025
Tommy Farmer IV,TEX,21.0,2025
Vincent Fattore,ELON,21.0,2025
Drew Faurot,FSU,21.0,2025
Austin Fawley,MISS,22.0,2025
Harrison Feinberg,NE,22.0,2025
Sawyer Feller,HARV,,2025
Cole Fellows,COLU,21.0,2025
Trey Fenderson,PRES,21.0,2025
Ryan Fenn,CP,,2025
Jacob Ference,UVA,24.0,2025
Alex Fernandes,SJSU,22.0,2025
Dean Ferrara,FAIR,,2025
Frankie Ferrentino,MRMK,22.0,2025
Ryan Ferremi,ALB,21.0,2025
Thomas Ferroggiaro,SCU,,2025
Ben Fierenzi,LIU,24.0,2025
Josue Figueroa,FAMU,20.0,2025
Tyler Figueroa,APP,,2025
Luke Filippi,ALB,20.0,2025
Andrew Fischer,TENN,21.0,2025
Brandon Fish,UML,22.0,2025
Cal Fisher,FSU,20.0,2025
Jalen Fithian,UTM,,2025
Josh Fitzgerald,MINN,24.0,2025
Grayson Fitzwater,VMI,21.0,2025
Zach Fjelstad,UCI,,2025
Matt Flaharty,UTAH,,2025
Matt Flaherty,EVAN,23.0,2025
Jalin Flores,TEX,21.0,2025
Billy Fluharty,BUCK,19.0,2025
Henry Ford,UVA,20.0,2025
Jermel Ford,ALCN,,2025
Kyle Fossum,YSU,22.0,2025
Bryce Fowler,ALA,22.0,2025
Austin Francis,NJIT,,2025
Dale Francis Jr.,GWEB,,2025
Ian Francis,KU,22.0,2025
Ryan Franden,SHSU,,2025
Ty Fredo,MSM,20.0,2025
Gus Freeman,APSU,24.0,2025
Jackson Freeman,NU,20.0,2025
Kaleb Freeman,GAST,22.0,2025
Kolton Freeman,LMU,24.0,2025
Gehrig Frei,MSST,,2025
Landon Frei,UVU,23.0,2025
Wil French,ARST,,2025
Kishon Frett,FIU,,2025
Ethan Frey,LSU,21.0,2025
Jc Frias,IONA,,2025
Hayden Friese,WCU,20.0,2025
Bradley Frye,MER,22.0,2025
Patrick Fultz,WRST,,2025
Evan Funkhouser,LIN,22.0,2025
Noah Furcht,CLT,22.0,2025
Will Furniss,MISS,21.0,2025
Luke Gaffney,CLEM,21.0,2025
Joey Gale,JOES,20.0,2025
Gavin Gallaher,UNC,20.0,2025
Will Gallagher,RID,,2025
Chase Gallegos,UNLV,22.0,2025
Marcus Galvan,GCU,20.0,2025
Rylan Galvan,TEX,22.0,2025
Nathan Gamez,ALCN,,2025
Gavin Ganun,BGSU,22.0,2025
Tyler Ganus,NU,23.0,2025
Carter Garate,ORE,21.0,2025
Kyle Garbowski,QUIN,20.0,2025
Aries Gardner,GRAM,23.0,2025
Keegan Garis,INST,23.0,2025
Bradley Garner,VMI,,2025
Carson Garner,MUR,22.0,2025
Tripp Garrish,AFA,,2025
Alejandro Garza,CP,20.0,2025
Eddie Garza,TNTC,22.0,2025
Taylor Gaspar,STO,,2025
Will Gasparino,TEX,20.0,2025
Sam Gates,GW,22.0,2025
Andrew Gauna,CSUN,,2025
JP Gauthier,NIU,22.0,2025
Eric Genther,URI,23.0,2025
Ryan Gerety,NE,21.0,2025
Davis Germann,MORE,21.0,2025
Nick Giamarusti,OSU,22.0,2025
Drew Giannini,SJSU,,2025
Casey Gibbs,LONG,22.0,2025
Matt Giberti,HARV,22.0,2025
Daniel Gierer,SIUE,,2025
Ashtin Gilio,GTWN,20.0,2025
Ty Gill,PUR,22.0,2025
Davis Gillespie,USM,21.0,2025
Mac Gillespie,UNCW,,2025
Tate Gillen,CREI,,2025
Connor Giusti,VAL,,2025
Henry Godbout,UVA,21.0,2025
Landon Godsey,BEL,,2025
Parker Goff,BYU,,2025
Taeg Gollert,MOST,22.0,2025
Franklin Gomez Jr.,FDU,21.0,2025
Dorian Gonzalez Jr.,MIA,22.0,2025
Emiliano Gonzalez,UCSD,,2025
Jayson Gonzalez,IONA,22.0,2025
Matt Gonzalez,UNO,,2025
Roberto Gonzalez,CSUN,23.0,2025
Chris Goode,MRMK,,2025
Jack Goodman,NE,21.0,2025
Tommy Googins,PRIN,20.0,2025
Noah Gordon,NDSU,20.0,2025
Tyler Gordon,UCR,,2025
Alex Gouveia,UCD,24.0,2025
AJ Gracia,DUKE,20.0,2025
Clay Grady,VT,21.0,2025
Keaton Grady,DBU,22.0,2025
Aaron Graeber,DEL,22.0,2025
Charlie Granatell,ELON,22.0,2025
Matthew Graveline,OSU,21.0,2025
Murf Gray,FRES,21.0,2025
Anthony Greco,W&M,20.0,2025
Garrett Greco,SPU,,2025
Jackson Green,TNTC,,2025
Jason Green,NIA,,2025
Benjamin Greer,ACU,23.0,2025
Gavin Greger,BRY,21.0,2025
Dylan Grego,BALL,21.0,2025
Gus Gregory,WRST,21.0,2025
Sebastian Greico,USF,,2025
Sam Griffith,OAK,22.0,2025
Tanner Griffith,SMC,,2025
Bryce Grizzaffi,LAM,,2025
Nick Groves,ILL,21.0,2025
AJ Guerrero,WASH,22.0,2025
Sergio Guerra,TAR,,2025
Rocco Gump,NWST,,2025
Brady Gumpf,ND,23.0,2025
Michael Gupton,SAM,21.0,2025
Jack Gurevitch,USD,21.0,2025
Jaden Gustafson,WICH,20.0,2025
Adonys Guzman,ARIZ,21.0,2025
Seth Gwynn,CAL,,2025
Daniel Haab,GASO,,2025
Matthias Haas,TULN,23.0,2025
Patrick Hackworth,UCSD,22.0,2025
Christopher Hacopian,MD,20.0,2025
Eddie Hacopian,MD,23.0,2025
Cole Hage,UK,23.0,2025
Kevin Hager,COR,20.0,2025
Jake Haggard,ULM,,2025
Carter Hain,OAK,22.0,2025
Connor Hale,VILL,,2025
Jude Hall,SELA,,2025
Kevin Hall,PFW,20.0,2025
Nathan Hall,SC,21.0,2025
Austin Haller,WKU,,2025
Katcher Halligan,HCU,22.0,2025
Jackson Halter,MRSH,,2025
Billy Ham,NEV,22.0,2025
Davis Hamilton,NDSU,21.0,2025
Elijha Hammill,NIA,21.0,2025
Max Handron,CAL,24.0,2025
Josh Hankins,GONZ,22.0,2025
Trevor Hansen,MAN,21.0,2025
Carter Hanson,MASS,22.0,2025
Luke Hanson,UVA,21.0,2025
Tyler Hare,WOF,22.0,2025
Gage Harrelson,FSU,21.0,2025
Brendan Harrity,WMU,,2025
James Harris,UIC,,2025
Jackson Harris,SAM,,2025
KaiKea Harrison,TULN,21.0,2025
River Hart,UML,,2025
Cam Harthan,MRSH,,2025
Erich Hartmann,RID,21.0,2025
Max Hartman,WSU,21.0,2025
Jake Harvey,NEV,21.0,2025
Logan Haskell,BING,,2025
Trevor Haskins,STAN,22.0,2025
Cameron Hassert,LMU,23.0,2025
Anthony Hausner,CIT,22.0,2025
Justin Hausser,MILW,22.0,2025
AJ Havrilla,MRSH,,2025
Austin Hawke,WAKE,,2025
Kyle Hayes,WKU,22.0,2025
Nyan Hayes,GRAM,,2025
Camden Hayslip,UAB,23.0,2025
Matt Heavner,NCSU,21.0,2025
Brian Heckelman,TOW,21.0,2025
Ethan Hedges,USC,21.0,2025
JP Hefft,UNLV,,2025
Colton Hegwood,JVST,,2025
Mason Heiskell,PV,,2025
Ryder Helfrick,ARK,20.0,2025
Dominic Hellman,ORE,21.0,2025
Carter Hendrickson,XAV,22.0,2025
Cody Hendriks,CSUB,21.0,2025
Rhett Hendricks,HCU,,2025
Mark Henning,SFA,,2025
Zach Henry,LR,,2025
Wyatt Henseler,TA&M,23.0,2025
Mark Henshon,BRWN,22.0,2025
Will Henson,VCU,22.0,2025
Cade Hentz,JAX,,2025
Kaleb Herbert,TOL,,2025
Benny Hernandez,MVSU,,2025
Jaylen Hernandez,WIN,21.0,2025
Ryder Hernandez,UIW,23.0,2025
Patrick Herrera,UK,23.0,2025
JP Herrholz,GASO,,2025
Kyle Hess,CREI,,2025
Marcus Heusohn,MCN,22.0,2025
Luke Heyman,FLA,21.0,2025
Ben Higdon,USM,22.0,2025
Conor Higgs,UL,,2025
Aden Hill,MD,21.0,2025
Luke Hill,MISS,21.0,2025
Three Hillier,HPU,23.0,2025
Connor Hincks,ND,23.0,2025
Hunter Hines,MSST,22.0,2025
Chris Hoalcraft,SBU,20.0,2025
Ty Hodge,UTSA,22.0,2025
Will Hodo,ALA,22.0,2025
Jonathan Hogart,MUR,23.0,2025
Josh Hogue,NCSU,21.0,2025
Cam Hoiland,CP,,2025
Braden Holcomb,VAN,20.0,2025
Jaxon Holder,SIU,22.0,2025
Taylor Holder,NEV,,2025
Luke Holland,UNCG,21.0,2025
NIck Hollifield,UAB,21.0,2025
Kai Holm,LIP,,2025
Jack Holman,UCSB,22.0,2025
Derek Holmes,W&M,,2025
Brennan Holt,USA,22.0,2025
Mason Holton,WCU,,2025
Jack Hopko,URI,21.0,2025
Zack Horky,BGSU,22.0,2025
Carson Hornung,JVST,21.0,2025
Andrew Horvath,AKR,,2025
Nick Hosie,BRAD,,2025
Marek Houston,WAKE,21.0,2025
Drew Howard,EVAN,21.0,2025
Tyler Howard,PORT,21.0,2025
Tyler Howard,UCD,,2025
Ryan Howe,UMES,,2025
Jackson Hower,DART,,2025
Toby Hueber,GMU,,2025
Arjun Huerta,JKST,,2025
Bryce Hughes,TXSO,,2025
Logan Hughes,TTU,20.0,2025
Logan Hugo,EMU,22.0,2025
Owen Hull,GMU,20.0,2025
Isaac Humphrey,MISS,24.0,2025
Jacob Humphrey,VAN,22.0,2025
Nathan Humphreys,DBU,22.0,2025
Wyatt Hunt,MONM,20.0,2025
Henry Hunter,UGA,22.0,2025
Bryker Hurdsman,BYU,,2025
Nick Husovsky,BALL,,2025
Grant Hussey,WVU,22.0,2025
Jake Hyde,DUKE,24.0,2025
Colin Hynek,GAST,22.0,2025
Riley Iffrig,SLU,20.0,2025
Matt Ilgenfritz,GWEB,21.0,2025
Max Imhoff,YALE,,2025
Jeffrey Ince,SAM,22.0,2025
Fisher Ingersoll,NICH,21.0,2025
Charlie Iriotakis,W&M,22.0,2025
Ike Irish,AUB,21.0,2025
Alex Irizarry,QUIN,,2025
Karson Irvin,NICH,,2025
Lucas Ismalli,USA,22.0,2025
Luke Iverson,UVU,,2025
Victor Izquierdo,NAVY,,2025
Blake Jacklin,ETSU,,2025
Core Jackson,UTAH,21.0,2025
Isaiah Jackson,ASU,21.0,2025
Jake Jackson,SDSU,,2025
Miles Jackson,AAMU,,2025
Clay Jacobs,BALL,23.0,2025
Keanu Jacobs-Guishard,GRAM,22.0,2025
Jesse Jaconski,PSU,21.0,2025
Joe Jaconski,PSU,22.0,2025
Jordan Jaffe,RICH,21.0,2025
Chase Jans,NICH,22.0,2025
Jacob Jarrell,CLEM,22.0,2025
Grant Jay,DBU,21.0,2025
DM Jefferson,ND,21.0,2025
Leighton Jenkins,UNA,,2025
Luke Jenkins,UNCG,22.0,2025
Collin Jennings,ILL,20.0,2025
Antonio Jimenez,UCF,21.0,2025
Kenneth Jimenez,HOU,23.0,2025
Brayden Johnson,PV,,2025
Caleb Johnson,JVST,,2025
Camden Johnson,WICH,20.0,2025
Davis Johnson,ND,20.0,2025
Dylan Johnson,COFC,22.0,2025
Logan Johnstone,WSU,22.0,2025
Rett Johnson,USA,,2025
Rj Johnson,RUTG,21.0,2025
Ty Johnson,BAY,22.0,2025
Brendan Jones,HC,23.0,2025
Cole Jones,WCU,,2025
Easton Jones,BYU,21.0,2025
Jaden Jones,TXSO,,2025
Jayson Jones,OKST,21.0,2025
Jared Jones,LSU,21.0,2025
Jalan Jones,NORF,20.0,2025
Kevin Jones,UNCW,21.0,2025
Kazuya Jordan,VMI,21.0,2025
Nicho Jordan,TNTC,,2025
Wesley Jordan,BAY,,2025
Noah Jouras,DAV,22.0,2025
Justin Journette,NORF,21.0,2025
Dylan Joyce,SCU,24.0,2025
Cross Jumper,ARST,,2025
Clay Jung,NWST,,2025
Henry Kaczmar,SC,22.0,2025
Jack Kail,COLU,21.0,2025
Titan Kamaka,MER,22.0,2025
Sam Kane,SEA,20.0,2025
Andrew Kanellis,FOR,,2025
Jordan Kang,HARV,,2025
Camden Karczewski,PFW,22.0,2025
Brady Karp,BUCK,21.0,2025
Gavin Kash,TA&M,22.0,2025
Cody Kashimoto,SMC,,2025
Hunter Katschke,UTU,,2025
Harrison Kaufman,SBU,,2025
Alex Kean,MORE,21.0,2025
Tre Keels,LONG,20.0,2025
Hunter Keen,RAD,,2025
Tyler Kehoe,RAD,24.0,2025
Patrick Keighran,SF,,2025
Conor Kelly,UML,22.0,2025
Jordan Kelly,PRIN,,2025
Zane Kelly,SDSU,,2025
James Kemp,IONA,,2025
Tyriq Kemp,BAY,22.0,2025
Billy Kender,BUCK,21.0,2025
Dee Kennedy,KSU,,2025
Ryan Kennell,GWEB,21.0,2025
Craig Kenny,UNCO,23.0,2025
Kaeden Kent,TA&M,21.0,2025
Zack Kent,BING,21.0,2025
Kane Kepley,UNC,21.0,2025
Carson Kerce,GT,20.0,2025
Jake Kernodle,PRIN,20.0,2025
Brooks Kettering,SEMO,,2025
Gavin Kilen,TENN,21.0,2025
Ben Kim,FAMU,,2025
Ryan Kim,CBU,,2025
Dylan King,UCF,22.0,2025
Jake King,UNCO,,2025
Jimmy King,HC,,2025
Matt King,ASU,22.0,2025
Skylar King,WVU,21.0,2025
Eddie King Jr.,LOU,22.0,2025
Tyler Kipp,FAIR,,2025
Andrew Kirchner,CSUF,,2025
Brendan Kleiman,EMU,22.0,2025
Casey Kleinman,VCU,,2025
Paxton Kling,PSU,22.0,2025
Hunter Klotz,KENT,,2025
Lawson Knight,GWEB,22.0,2025
Malakhi Knight,WASH,22.0,2025
Max Knight,MOST,20.0,2025
Preston Knott,NU,22.0,2025
Trevor Kole,WASH,,2025
Caden Konczak,TOL,,2025
Cole Koniarsky,UNLV,,2025
Jake Koonin,PRIN,21.0,2025
Dylan Kordic,CP,22.0,2025
Zack Kovalchik,SHU,,2025
Rees Kozar,NIA,20.0,2025
Chayton Krauss,DBU,22.0,2025
Brodie Kresser,WVU,22.0,2025
Chase Krewson,UCF,20.0,2025
Elliot Krewson,DART,,2025
Jacob Krieg,ORST,21.0,2025
Ryan Kroepel,UTU,20.0,2025
Koby Kropf,WIN,23.0,2025
Karson Krowka,AMCC,22.0,2025
Dom Krupinski,M-OH,21.0,2025
Ryan Kucherak,NU,20.0,2025
JP Kuczik,FAIR,,2025
Brayden Kuriger,YSU,21.0,2025
Vahn Lackey,GT,19.0,2025
John LaFleur,HC,,2025
Jake Lambdin,XAV,20.0,2025
Elijah Lambros,MD,22.0,2025
Steven Lancia,RGV,,2025
Isaiah Landry,ALST,,2025
Alex Lane,NE,23.0,2025
Isaiah Lane,USD,20.0,2025
Jonathan Lane,UNA,22.0,2025
Sean Lane,HOF,,2025
Kyle Langley,JMU,20.0,2025
Corbin Lanowitz,UNCA,23.0,2025
Michael Lareau,BEL,22.0,2025
Simon Larranaga,MCN,,2025
Garrett Larsen,YALE,20.0,2025
Connor Larson,RICH,,2025
Maddox Latta,CSUF,22.0,2025
John Lauinger,OAK,22.0,2025
Robbie Lavey,GW,19.0,2025
Jace LaViolette,TA&M,21.0,2025
Luke Lawrence,UK,,2025
James Layman,WOF,,2025
Anton Lazits,COLU,22.0,2025
Matt Leahy,RID,,2025
Justin Lebron,ALA,20.0,2025
Ryan LeClair,STO,,2025
Ryan Lee,UCD,,2025
Nick Leehey,UCD,22.0,2025
Tyler Legendre,TXSO,,2025
Justin Lehman,ARMY,,2025
Drew Leinenbach,UNF,,2025
Eddie Leon,MRSH,,2025
Samuel Leonard,ALCN,19.0,2025
Tanner Leonard,CARK,23.0,2025
Brando Leroux,FAU,,2025
Tyler Leroy,CSUB,22.0,2025
Brett Lesher,DEL,,2025
Parker Lester,MER,,2025
Luke Leto,TOL,22.0,2025
Mulivai Levu,UCLA,20.0,2025
Andreaus Lewis II,MAN,22.0,2025
Gavin Lewis Jr.,UAB,22.0,2025
Jeriah Lewis,SJSU,23.0,2025
Kade Lewis,WAKE,20.0,2025
Nico Libed,USD,20.0,2025
Robbie Liddington,UIW,,2025
Will Linberg,CSUN,,2025
Nathan Lincoln,MRST,22.0,2025
Peter Link,SHU,20.0,2025
Trent Liolios,NU,22.0,2025
Reese Lipoma,NWST,,2025
Trey Lipsey,OSU,22.0,2025
Dom Listi,CLEM,24.0,2025
Jack Little,BAY,21.0,2025
Morgan Little,SBU,23.0,2025
Josh Livingston,WICH,,2025
Ethan Lizama,WKU,22.0,2025
Jayden Lobliner,USD,21.0,2025
Alex Lodise,FSU,21.0,2025
Bradke Lohry,USF,22.0,2025
Colton Lomanto,UCSD,23.0,2025
Michael Lombardi,TULN,21.0,2025
Adrian Lopez,USC,20.0,2025
Eli Lopez,CSUF,,2025
Isaac Lopez,RGV,22.0,2025
Jayden Lopez,UCR,22.0,2025
Tracer Lopez,TTU,21.0,2025
Bryan Loriga,UNO,,2025
Collin Loupe,UNO,,2025
Jackson Lovich,MIZ,21.0,2025
Bryant Loving,UNA,,2025
Cooper Loyal,ALB,,2025
Alex Luccini,UML,22.0,2025
Jaylon Lucky,SOU,,2025
Johnny Luetzow,SCU,,2025
Aaron Lugo,HOU,,2025
Brock Lummus,WIU,,2025
Luke Luskey,SDST,21.0,2025
William Lybrook,HARV,23.0,2025
Thomas Lyssy,UIW,,2025
Mason Lytle,UTSA,,2025
Ryan MacDougall,DAY,20.0,2025
Jalon Mack,SOU,,2025
Will MacLean,CREI,23.0,2025
Alex Madera,UNC,,2025
Bear Madliak,KSU,22.0,2025
Eddie Madrigal,SMC,,2025
Michael Maggio,ALB,,2025
Michael Maginnis,GAST,22.0,2025
Adam Magpoc,BC,20.0,2025
Cameron Maldonado,NE,21.0,2025
Kenny Mallory Jr.,ELON,23.0,2025
Tanner Mally,WMU,20.0,2025
Maddox Malony,ORE,20.0,2025
Mike Maloney,WMU,,2025
Mike Mancini,VAN,21.0,2025
Pauly Mancino,OHIO,20.0,2025
Andrew Manning,NAVY,,2025
Jimmy Mantuano,FDU,20.0,2025
Andrew Marcello,CAN,21.0,2025
Chris Marcellus,GRAM,,2025
Tre Mariano,TOL,,2025
Bennett Markinson,NU,22.0,2025
Drew Markle,UL,,2025
Bobby Marsh,MIA,22.0,2025
David Marshall,SBU,22.0,2025
Tanner Marsh,LIB,,2025
A.J. Martin,CHSO,,2025
Ben Martin,ALCN,21.0,2025
Bryce Martin-Grudzielanek,USC,22.0,2025
Brayden Martin,MD,,2025
Carlos Martinez,UML,,2025
Jace Martinez,SHSU,,2025
Maximus Martin,KSU,21.0,2025
Roman Martin,UCLA,,2025
Shannon Martin,GRAM,,2025
